"Item_Id","Low_Cap_Price"
"IT_314617",7938
"IT_314621",8099
"IT_314646",11892
"IT_314649",11576
"IT_314656",7227
"IT_314664",4370
"IT_314693",10967
"IT_314695",11764
"IT_314698",13823
"IT_314699",8654
"IT_314701",17252
"IT_314711",6771
"IT_314713",8206
"IT_314718",7494
"IT_314719",8003
"IT_314739",7746
"IT_314741",9003
"IT_314743",11537
"IT_314754",7526
"IT_314757",7711
"IT_314822",7961
"IT_314849",8741
"IT_314858",12668
"IT_314879",7997
"IT_314886",8107
"IT_314912",6986
"IT_314968",8485
"IT_314970",10335
"IT_314979",12557
"IT_314994",8056
"IT_315012",7814
"IT_315017",8606
"IT_315025",7448
"IT_315040",7946
"IT_315065",13375
"IT_315069",8800
"IT_315073",14199
"IT_315075",11701
"IT_315083",10565
"IT_315088",6514
"IT_315095",8110
"IT_315097",8560
"IT_315102",7685
"IT_315116",7314
"IT_315133",8554
"IT_315138",12725
"IT_315139",12706
"IT_315144",8135
"IT_315181",8444
"IT_315186",14395
"IT_315206",8285
"IT_315207",7864
"IT_315219",6710
"IT_315246",8297
"IT_315307",8852
"IT_315313",8289
"IT_315314",8182
"IT_315322",8877
"IT_315386",14387
"IT_315391",6066
"IT_315398",6821
"IT_315404",8473
"IT_315409",8677
"IT_315413",6848
"IT_315424",9240
"IT_315427",8872
"IT_315430",10383
"IT_315436",11243
"IT_315437",8647
"IT_315459",16024
"IT_315461",12501
"IT_315473",9429
"IT_315476",7335
"IT_315478",9632
"IT_315506",13956
"IT_315519",12304
"IT_315520",14648
"IT_315526",12305
"IT_315539",6770
"IT_315548",9230
"IT_315554",9268
"IT_315559",6860
"IT_315560",9743
"IT_315570",9768
"IT_315579",8025
"IT_315588",13288
"IT_315589",13772
"IT_315590",10067
"IT_315602",5194
"IT_315634",6692
"IT_315635",15063
"IT_315642",13687
"IT_315653",6903
"IT_315660",8298
"IT_315667",9076
"IT_315680",9093
"IT_315687",12257
"IT_315690",10423
"IT_315736",11541
"IT_315754",15088
"IT_315757",18468
"IT_315772",8757
"IT_315773",8458
"IT_315780",8956
"IT_315785",8929
"IT_315797",11052
"IT_315798",10922
"IT_315804",10338
"IT_315806",8069
"IT_315816",13063
"IT_315855",13335
"IT_315857",95956
"IT_315859",13547
"IT_315865",16084
"IT_315872",6459
"IT_315878",8166
"IT_315890",10140
"IT_315908",9634
"IT_315912",8076
"IT_315938",12122
"IT_315945",14689
"IT_315962",12596
"IT_315963",6236
"IT_315971",15687
"IT_315983",8855
"IT_315989",8569
"IT_315998",8487
"IT_316012",8849
"IT_316024",10334
"IT_316031",7849
"IT_316039",13238
"IT_316041",9588
"IT_316080",14320
"IT_316084",12159
"IT_316086",9126
"IT_316094",14216
"IT_316106",8654
"IT_316107",8874
"IT_316108",7851
"IT_316135",10480
"IT_316139",9667
"IT_316145",7749
"IT_316149",9363
"IT_316172",14436
"IT_316176",8829
"IT_316184",8911
"IT_316197",10753
"IT_316219",7741
"IT_316240",11580
"IT_316263",8133
"IT_316272",7874
"IT_316302",8661
"IT_316305",8513
"IT_316314",9821
"IT_316358",12442
"IT_316363",6933
"IT_316365",9613
"IT_316374",8941
"IT_316380",6315
"IT_316389",8722
"IT_316398",9838
"IT_316404",9048
"IT_316408",8907
"IT_316422",8467
"IT_316442",13341
"IT_316445",10857
"IT_316452",12403
"IT_316457",7829
"IT_316464",13557
"IT_316475",9462
"IT_316476",9054
"IT_316483",9261
"IT_316504",12072
"IT_316512",9439
"IT_316518",5166
"IT_316558",12067
"IT_316562",13863
"IT_316568",11320
"IT_316583",8575
"IT_316590",9617
"IT_316603",9042
"IT_316613",9352
"IT_316615",10384
"IT_316620",8797
"IT_316664",13196
"IT_316670",9086
"IT_316673",9039
"IT_316676",9012
"IT_316677",8342
"IT_316682",11260
"IT_316699",7329
"IT_316706",11175
"IT_316709",9766
"IT_316711",9483
"IT_316715",9122
"IT_316750",13012
"IT_316756",15660
"IT_316769",8697
"IT_316775",8234
"IT_316783",6988
"IT_316792",7921
"IT_316794",9551
"IT_316801",9735
"IT_316831",9039
"IT_316845",7444
"IT_316855",8937
"IT_316869",7755
"IT_316888",17830
"IT_316902",12716
"IT_316908",10398
"IT_316909",6951
"IT_316910",8846
"IT_316943",9872
"IT_316948",8835
"IT_316953",9346
"IT_316957",4709
"IT_316961",9997
"IT_317007",12416
"IT_317013",12784
"IT_317028",8437
"IT_317052",11439
"IT_317062",9007
"IT_317091",9799
"IT_317122",14457
"IT_317130",13755
"IT_317138",7916
"IT_317139",6333
"IT_317145",9352
"IT_317146",8822
"IT_317175",9233
"IT_317180",8809
"IT_317188",5599
"IT_317207",9790
"IT_317233",10878
"IT_317251",8852
"IT_317255",8508
"IT_317256",9193
"IT_317257",8832
"IT_317275",7871
"IT_317276",9215
"IT_317279",8819
"IT_317289",9085
"IT_317293",9054
"IT_317336",13013
"IT_317361",8956
"IT_317379",7306
"IT_317393",9697
"IT_317403",13763
"IT_317404",14072
"IT_317405",10124
"IT_317447",7392
"IT_317455",8954
"IT_317488",8993
"IT_317516",6506
"IT_317533",7431
"IT_317538",9764
"IT_317543",8851
"IT_317576",12103
"IT_317580",2043
"IT_317586",13451
"IT_317594",9158
"IT_317602",9028
"IT_317622",11892
"IT_317624",11941
"IT_317626",9679
"IT_317631",8898
"IT_317680",11130
"IT_317688",12593
"IT_317700",8451
"IT_317730",8765
"IT_317765",12468
"IT_317776",15153
"IT_317785",13376
"IT_317790",14110
"IT_317808",8813
"IT_317816",8271
"IT_317827",7329
"IT_317833",11795
"IT_317835",9603
"IT_317839",8796
"IT_317845",9342
"IT_317864",9708
"IT_317879",13228
"IT_317891",14567
"IT_317907",6939
"IT_317909",9340
"IT_317914",8586
"IT_317932",7873
"IT_317939",14245
"IT_317948",9230
"IT_317952",9206
"IT_317983",12345
"IT_317998",14938
"IT_318002",10378
"IT_318017",6743
"IT_318024",8329
"IT_318045",7915
"IT_318050",9380
"IT_318055",9611
"IT_318056",9313
"IT_318060",8879
"IT_318064",8556
"IT_318069",4446
"IT_318109",12053
"IT_318110",11178
"IT_318113",13068
"IT_318125",8623
"IT_318145",7871
"IT_318155",7421
"IT_318156",9823
"IT_318160",9439
"IT_318164",9089
"IT_318165",8336
"IT_318181",15328
"IT_318190",8356
"IT_318214",6099
"IT_318230",8289
"IT_318232",5961
"IT_318233",1561
"IT_318240",9669
"IT_318249",6486
"IT_318250",6113
"IT_318262",4946
"IT_318267",5700
"IT_318273",8461
"IT_318275",7060
"IT_318280",6296
"IT_318286",3413
"IT_318325",8875
"IT_318330",1
"IT_318333",8356
"IT_318350",7589
"IT_318363",7103
"IT_318377",7435
"IT_318384",6323
"IT_318385",6909
"IT_318389",6750
"IT_318404",6920
"IT_318421",8717
"IT_318438",8447
"IT_318455",7303
"IT_318458",6408
"IT_318464",6269
"IT_318468",4941
"IT_318470",7440
"IT_318476",6151
"IT_318489",6660
"IT_318498",10055
"IT_318499",10314
"IT_318526",8610
"IT_318549",9523
"IT_318562",7172
"IT_318567",6345
"IT_318603",6671
"IT_318649",11450
"IT_318667",7145
"IT_318670",6020
"IT_318679",6157
"IT_318690",5913
"IT_318698",7141
"IT_318700",6760
"IT_318732",11064
"IT_318736",9315
"IT_318756",7612
"IT_318763",9684
"IT_318771",5036
"IT_318773",6583
"IT_318777",6674
"IT_318786",6391
"IT_318797",6153
"IT_318800",6776
"IT_318811",6566
"IT_318836",10425
"IT_318839",8122
"IT_318840",9339
"IT_318859",6360
"IT_318861",6246
"IT_318883",4308
"IT_318894",8547
"IT_318907",9495
"IT_318920",6599
"IT_318934",5375
"IT_318945",8303
"IT_318963",10068
"IT_318989",6204
"IT_318995",7092
"IT_319013",6330
"IT_319015",13582
"IT_319034",4538
"IT_319045",7554
"IT_319051",6182
"IT_319062",6852
"IT_319067",6737
"IT_319120",6231
"IT_319125",7973
"IT_319139",4749
"IT_319141",6785
"IT_319149",5799
"IT_319153",6378
"IT_319173",7246
"IT_319177",6188
"IT_319183",6864
"IT_319213",8277
"IT_319218",3567
"IT_319219",5803
"IT_319220",6370
"IT_319229",10233
"IT_319241",6814
"IT_319243",5026
"IT_319249",6496
"IT_319290",6227
"IT_319292",9575
"IT_319330",58892
"IT_319345",10595
"IT_319350",8510
"IT_319364",6617
"IT_319379",5723
"IT_319393",6524
"IT_319395",6634
"IT_319400",7012
"IT_319409",6317
"IT_319436",11363
"IT_319444",3430
"IT_319452",10357
"IT_319472",6171
"IT_319476",7491
"IT_319496",7176
"IT_319497",6028
"IT_319519",5446
"IT_319531",6247
"IT_319533",5492
"IT_319534",7799
"IT_319537",7246
"IT_319562",5100
"IT_319563",7888
"IT_319575",8324
"IT_319582",2529
"IT_319594",10097
"IT_319633",6785
"IT_319648",7401
"IT_319656",6883
"IT_319676",5450
"IT_319703",12576
"IT_319719",4975
"IT_319720",6845
"IT_319725",6687
"IT_319743",7484
"IT_319745",6563
"IT_319749",7914
"IT_319750",8719
"IT_319753",7980
"IT_319758",6446
"IT_319774",6050
"IT_319807",9347
"IT_319808",8062
"IT_319814",2830
"IT_319823",8600
"IT_319837",6970
"IT_319839",6678
"IT_319853",5552
"IT_319859",7679
"IT_319861",6419
"IT_319864",6631
"IT_319866",8487
"IT_319870",7097
"IT_319874",6704
"IT_319929",1497
"IT_319944",10455
"IT_319955",5085
"IT_319957",7220
"IT_319962",6638
"IT_319977",7540
"IT_320001",6911
"IT_320008",5438
"IT_320009",1349
"IT_320039",4262
"IT_320041",7318
"IT_320048",12329
"IT_320060",5182
"IT_320062",5281
"IT_320068",11089
"IT_320083",6421
"IT_320094",6664
"IT_320098",7769
"IT_320112",6871
"IT_320118",7203
"IT_320146",7081
"IT_320179",7611
"IT_320181",9028
"IT_320193",10243
"IT_320203",7268
"IT_320207",6437
"IT_320208",6855
"IT_320219",5355
"IT_320236",7905
"IT_320241",6584
"IT_320250",6503
"IT_320267",5036
"IT_320268",10794
"IT_320277",7217
"IT_320279",7218
"IT_320290",6888
"IT_320301",6577
"IT_320318",6266
"IT_320334",2418
"IT_320352",2151
"IT_320355",7500
"IT_320359",9705
"IT_320373",6685
"IT_320374",6976
"IT_320380",7141
"IT_320387",7201
"IT_320393",7583
"IT_320394",6226
"IT_320396",6272
"IT_320398",8109
"IT_320401",7444
"IT_320403",7164
"IT_320407",7030
"IT_320410",6404
"IT_320418",10033
"IT_320463",8103
"IT_320469",8400
"IT_320487",9674
"IT_320512",6941
"IT_320518",6968
"IT_320522",6558
"IT_320529",7717
"IT_320534",7278
"IT_320537",6425
"IT_320544",10038
"IT_320555",6969
"IT_320567",7935
"IT_320579",9278
"IT_320583",9370
"IT_320586",10207
"IT_320594",10281
"IT_320604",9902
"IT_320606",9683
"IT_320616",4862
"IT_320629",6801
"IT_320638",7111
"IT_320642",6787
"IT_320646",7286
"IT_320690",1915
"IT_320699",2613
"IT_320719",2304
"IT_320728",9774
"IT_320732",10119
"IT_320744",7343
"IT_320750",6873
"IT_320756",6630
"IT_320762",4892
"IT_320769",7107
"IT_320773",4507
"IT_320775",8889
"IT_320779",7110
"IT_320787",5464
"IT_320818",8865
"IT_320842",8611
"IT_320848",2155
"IT_320860",9593
"IT_320863",9640
"IT_320872",4984
"IT_320879",6953
"IT_320895",6625
"IT_320908",5572
"IT_320911",7038
"IT_320917",9151
"IT_320919",11448
"IT_320927",9132
"IT_320952",9566
"IT_320961",8848
"IT_320967",2280
"IT_320971",3742
"IT_320980",9913
"IT_320989",4798
"IT_320991",6863
"IT_320996",6909
"IT_321010",7329
"IT_321031",5579
"IT_321068",7424
"IT_321087",5429
"IT_321088",6416
"IT_321093",12110
"IT_321128",1983
"IT_321129",6181
"IT_321134",7788
"IT_321147",9661
"IT_321159",5139
"IT_321160",7022
"IT_321166",6673
"IT_321186",8723
"IT_321202",1431
"IT_321203",9675
"IT_321204",9811
"IT_321226",8276
"IT_321237",1042
"IT_321240",1882
"IT_321247",9232
"IT_321265",5303
"IT_321274",7341
"IT_321277",5481
"IT_321282",6036
"IT_321326",9781
"IT_321334",4623
"IT_321343",10073
"IT_321360",6309
"IT_321364",6819
"IT_321367",6426
"IT_321368",5013
"IT_321374",6685
"IT_321375",6389
"IT_321378",8882
"IT_321384",7859
"IT_321395",12028
"IT_321425",59444
"IT_321431",8406
"IT_321439",1994
"IT_321442",3648
"IT_321444",9569
"IT_321459",6909
"IT_321465",7043
"IT_321476",5498
"IT_321488",7509
"IT_321492",7246
"IT_321494",7352
"IT_321501",9195
"IT_321505",12519
"IT_321513",9467
"IT_321563",6663
"IT_321566",5190
"IT_321571",8501
"IT_321578",10409
"IT_321582",10064
"IT_321590",6652
"IT_321593",5523
"IT_321614",6954
"IT_321616",8876
"IT_321621",7928
"IT_321627",6566
"IT_321637",9533
"IT_321675",2106
"IT_321705",11131
"IT_321710",10544
"IT_321716",9415
"IT_321726",5302
"IT_321732",6561
"IT_321742",7272
"IT_321743",6841
"IT_321745",7425
"IT_321752",6831
"IT_321759",7395
"IT_321763",5049
"IT_321773",2398
"IT_321804",5128
"IT_321810",9654
"IT_321811",8287
"IT_321817",7128
"IT_321824",7903
"IT_321825",7000
"IT_321826",6787
"IT_321834",6716
"IT_321842",2040
"IT_321843",5960
"IT_321848",4000
"IT_321860",4458
"IT_321887",1940
"IT_321888",5686
"IT_321904",10952
"IT_321905",9580
"IT_321922",6744
"IT_321923",7064
"IT_321933",6572
"IT_321953",5674
"IT_321955",7698
"IT_321965",11032
"IT_321966",6286
"IT_322027",1620
"IT_322031",4473
"IT_322049",9814
"IT_322063",5287
"IT_322069",7120
"IT_322082",6405
"IT_322085",7059
"IT_322087",6465
"IT_322097",5489
"IT_322098",5915
"IT_322099",6954
"IT_322108",9198
"IT_322136",5474
"IT_322174",2279
"IT_322187",9020
"IT_322193",10145
"IT_322198",5550
"IT_322210",5221
"IT_322227",7270
"IT_322233",6928
"IT_322243",5272
"IT_322244",5732
"IT_322341",3360
"IT_322345",10104
"IT_322369",7469
"IT_322382",7590
"IT_322389",6522
"IT_322391",7293
"IT_322395",7442
"IT_322397",7336
"IT_322401",5417
"IT_322412",3301
"IT_322419",9477
"IT_322423",6346
"IT_322464",5834
"IT_322466",4653
"IT_322509",5624
"IT_322531",7335
"IT_322545",7753
"IT_322550",6610
"IT_322552",6629
"IT_322563",6411
"IT_322565",5392
"IT_322568",6834
"IT_322578",3086
"IT_322636",1705
"IT_322641",4115
"IT_322649",9104
"IT_322658",9119
"IT_322692",6624
"IT_322693",6632
"IT_322694",6891
"IT_322695",8714
"IT_322698",6966
"IT_322705",6927
"IT_322713",4479
"IT_322747",4040
"IT_322754",11449
"IT_322791",3895
"IT_322829",16236
"IT_322879",9238
"IT_322898",6669
"IT_322908",5025
"IT_322925",5772
"IT_322927",6207
"IT_322931",5413
"IT_322986",7979
"IT_323004",1697
"IT_323044",5796
"IT_323047",6377
"IT_323078",5285
"IT_323080",6469
"IT_323088",4084
"IT_323161",1576
"IT_323181",3449
"IT_323209",6836
"IT_323221",7124
"IT_323229",6193
"IT_323240",5340
"IT_323243",5740
"IT_323252",2033
"IT_323253",2952
"IT_323260",4130
"IT_323267",2041
"IT_323350",9074
"IT_323351",3887
"IT_323363",8489
"IT_323372",5838
"IT_323390",6510
"IT_323393",6382
"IT_323398",6814
"IT_323407",5490
"IT_323409",4277
"IT_323410",6049
"IT_323419",3923
"IT_323429",883
"IT_323450",7547
"IT_323480",8731
"IT_323496",5323
"IT_323504",6339
"IT_323574",2105
"IT_323577",9909
"IT_323593",3079
"IT_323599",9899
"IT_323634",6369
"IT_323636",6628
"IT_323638",6263
"IT_323644",7469
"IT_323663",3894
"IT_323667",1135
"IT_323729",6436
"IT_323730",6536
"IT_323736",4651
"IT_323737",5784
"IT_323741",1747
"IT_323745",5952
"IT_323751",1362
"IT_323772",7507
"IT_323828",10236
"IT_323844",7108
"IT_323845",6662
"IT_323847",6735
"IT_323857",6328
"IT_323859",6124
"IT_323861",8597
"IT_323869",5473
"IT_323870",4663
"IT_323888",1312
"IT_323908",4410
"IT_323960",10727
"IT_323961",4104
"IT_323973",3144
"IT_323986",6757
"IT_323987",6072
"IT_323997",4612
"IT_324000",5581
"IT_324046",2110
"IT_324057",973
"IT_324098",5768
"IT_324143",8304
"IT_324163",4625
"IT_324168",2652
"IT_324171",6407
"IT_324188",5716
"IT_324197",5000
"IT_324207",3547
"IT_324217",3625
"IT_324220",860
"IT_324261",6188
"IT_324310",2596
"IT_324318",4174
"IT_324338",6118
"IT_324367",4986
"IT_324369",4480
"IT_324370",5972
"IT_324393",1063
"IT_324432",6281
"IT_324434",4278
"IT_324467",2493
"IT_324482",3215
"IT_324498",3489
"IT_324515",5329
"IT_324529",6573
"IT_324550",6397
"IT_324558",5405
"IT_324576",945
"IT_324639",1526
"IT_324641",6094
"IT_324706",6473
"IT_324730",1690
"IT_324737",6740
"IT_324744",1300
"IT_324805",6579
"IT_324806",6575
"IT_324812",4475
"IT_324817",3132
"IT_324910",2381
"IT_324937",5447
"IT_324940",5243
"IT_324941",2697
"IT_324946",6308
"IT_324956",6704
"IT_324959",7335
"IT_324961",6288
"IT_325038",1706
"IT_325039",2665
"IT_325067",1593
"IT_325092",3602
"IT_325106",3303
"IT_325119",5450
"IT_325122",5455
"IT_325123",2820
"IT_325131",5097
"IT_325162",4610
"IT_325163",5864
"IT_325187",1183
"IT_325214",7973
"IT_325227",3032
"IT_325236",1880
"IT_325237",2876
"IT_325262",1561
"IT_325319",5290
"IT_325331",6568
"IT_325338",5324
"IT_325350",4514
"IT_325379",969
"IT_325463",2815
"IT_325488",4784
"IT_325489",5305
"IT_325493",5000
"IT_325494",3803
"IT_325495",5088
"IT_325506",6791
"IT_325530",5623
"IT_325543",6787
"IT_325552",1112
"IT_325619",1755
"IT_325628",2991
"IT_325666",5248
"IT_325674",4962
"IT_325675",3636
"IT_325676",5114
"IT_325693",5344
"IT_325705",6659
"IT_325726",1491
"IT_325734",1343
"IT_325735",1170
"IT_325802",2641
"IT_325822",5102
"IT_325827",3760
"IT_325843",6770
"IT_325848",5732
"IT_325908",5514
"IT_325909",6642
"IT_325922",2273
"IT_326027",4305
"IT_326033",6193
"IT_326051",5197
"IT_326086",1713
"IT_326106",1120
"IT_326155",3895
"IT_326165",13280
"IT_326168",3984
"IT_326174",1922
"IT_326227",4888
"IT_326228",4772
"IT_326230",6884
"IT_326231",7097
"IT_326232",6579
"IT_326244",5183
"IT_326247",6482
"IT_326249",5328
"IT_326261",4800
"IT_326262",4341
"IT_326289",1510
"IT_326361",1991
"IT_326388",2832
"IT_326418",4528
"IT_326437",5526
"IT_326440",6418
"IT_326447",5776
"IT_326452",4709
"IT_326460",1640
"IT_326467",2068
"IT_326577",8843
"IT_326581",2738
"IT_326582",3564
"IT_326615",4735
"IT_326621",5172
"IT_326631",4504
"IT_326641",5461
"IT_326668",2848
"IT_326681",1375
"IT_326688",3049
"IT_326755",2069
"IT_326765",3769
"IT_326786",3314
"IT_326802",3405
"IT_326826",6851
"IT_326844",6477
"IT_326846",4423
"IT_326852",5800
"IT_326920",1166
"IT_326956",2293
"IT_326975",4689
"IT_326982",9050
"IT_326997",4334
"IT_327004",4452
"IT_327010",3757
"IT_327011",4859
"IT_327012",4528
"IT_327031",7188
"IT_327033",6708
"IT_327040",5820
"IT_327046",6474
"IT_327062",1227
"IT_327123",6423
"IT_327131",6375
"IT_327133",3957
"IT_327138",4508
"IT_327213",2455
"IT_327240",3203
"IT_327270",3701
"IT_327272",4489
"IT_327276",4222
"IT_327282",4521
"IT_327309",2243
"IT_327310",993
"IT_327323",1516
"IT_327337",2186
"IT_327398",3264
"IT_327417",2704
"IT_327452",4618
"IT_327458",4510
"IT_327479",4967
"IT_327487",6016
"IT_327492",1487
"IT_327511",1281
"IT_327521",2958
"IT_327522",3345
"IT_327535",1787
"IT_327546",3401
"IT_327581",1351
"IT_327591",2976
"IT_327622",2947
"IT_327671",5529
"IT_327674",5345
"IT_327697",1356
"IT_327710",2277
"IT_327715",1690
"IT_327742",4592
"IT_327770",4139
"IT_327795",965
"IT_327804",3612
"IT_327890",5093
"IT_327990",5085
"IT_328020",4025
"IT_328087",4850
"IT_328088",4169
"IT_328108",4748
"IT_328109",6344
"IT_328112",6616
"IT_328117",4711
"IT_328119",4781
"IT_328125",4238
"IT_328244",3034
"IT_328267",3995
"IT_328275",3597
"IT_328277",4030
"IT_328286",3205
"IT_328292",6206
"IT_328293",5144
"IT_328304",4164
"IT_328384",5041
"IT_328388",6296
"IT_328395",6920
"IT_328396",3755
"IT_328534",3444
"IT_328551",5258
"IT_328561",4040
"IT_328566",6309
"IT_328580",6621
"IT_328585",4251
"IT_328592",4731
"IT_328594",3978
"IT_328606",6367
"IT_328667",2248
"IT_328668",3808
"IT_328744",3517
"IT_328748",4033
"IT_328771",3508
"IT_328773",4287
"IT_328785",3918
"IT_328789",6587
"IT_328791",3716
"IT_328794",4083
"IT_328815",6738
"IT_328879",3247
"IT_328881",4450
"IT_328882",4886
"IT_328922",3757
"IT_328984",2515
"IT_328986",722
"IT_328996",3321
"IT_329002",3944
"IT_329005",4912
"IT_329016",5285
"IT_329113",1440
"IT_329114",6198
"IT_329123",3115
"IT_329142",8910
"IT_329146",4580
"IT_329174",3381
"IT_329175",4968
"IT_329180",689
"IT_329202",3874
"IT_329286",3189
"IT_329287",5137
"IT_329288",5082
"IT_329320",2682
"IT_329327",3195
"IT_329388",1018
"IT_329390",5069
"IT_329403",4892
"IT_329419",6366
"IT_329421",3837
"IT_329425",4263
"IT_329435",4375
"IT_329437",3618
"IT_329509",2475
"IT_329511",5262
"IT_329520",2257
"IT_329521",1659
"IT_329612",4796
"IT_329620",4215
"IT_329626",4689
"IT_329633",6166
"IT_329640",6397
"IT_329643",5348
"IT_329647",4123
"IT_329658",4559
"IT_329676",2179
"IT_329725",6487
"IT_329753",5046
"IT_329757",3847
"IT_329770",1797
"IT_329834",2067
"IT_329841",2097
"IT_329842",1634
"IT_329843",711
"IT_329864",9811
"IT_329961",4546
"IT_329977",3891
"IT_329982",4120
"IT_329985",4286
"IT_329987",3551
"IT_329990",3620
"IT_329998",692
"IT_330022",4440
"IT_330072",1992
"IT_330073",1534
"IT_330074",726
"IT_330099",9458
"IT_330103",2875
"IT_330107",4662
"IT_330120",3508
"IT_330183",6333
"IT_330185",3394
"IT_330196",4643
"IT_330210",4099
"IT_330229",4328
"IT_330291",5609
"IT_330297",1997
"IT_330332",3294
"IT_330352",4211
"IT_330360",5025
"IT_330404",5478
"IT_330427",1420
"IT_330442",2844
"IT_330493",2234
"IT_330494",2874
"IT_330501",1568
"IT_330521",2650
"IT_330530",3433
"IT_330537",6996
"IT_330571",3870
"IT_330615",4871
"IT_330625",4400
"IT_330629",4044
"IT_330632",5064
"IT_330641",5097
"IT_330646",4180
"IT_330656",6577
"IT_330718",2035
"IT_330719",1647
"IT_330773",4101
"IT_330810",6415
"IT_330832",5457
"IT_330837",4157
"IT_330839",4209
"IT_330848",3460
"IT_330852",4849
"IT_330855",5693
"IT_330874",1929
"IT_330914",2764
"IT_330915",4632
"IT_330924",717
"IT_330951",4134
"IT_330977",7698
"IT_330987",4290
"IT_331013",1117
"IT_331021",3499
"IT_331023",4260
"IT_331032",3343
"IT_331053",4124
"IT_331103",3455
"IT_331128",5360
"IT_331133",6422
"IT_331141",5493
"IT_331170",4284
"IT_331189",2233
"IT_331208",2082
"IT_331210",754
"IT_331242",3925
"IT_331306",4178
"IT_331307",4361
"IT_331327",3204
"IT_331333",5396
"IT_331342",5653
"IT_331363",1985
"IT_331413",4211
"IT_331420",2297
"IT_331426",6276
"IT_331457",3164
"IT_331475",4157
"IT_331514",4273
"IT_331518",4976
"IT_331526",5868
"IT_331531",5086
"IT_331538",3806
"IT_331672",4169
"IT_331687",4344
"IT_331702",5292
"IT_331710",6384
"IT_331713",3497
"IT_331723",4405
"IT_331725",3460
"IT_331726",5133
"IT_331730",4207
"IT_331755",1885
"IT_331780",2521
"IT_331816",3874
"IT_331874",5562
"IT_331877",4356
"IT_331883",4660
"IT_331886",4112
"IT_331899",2619
"IT_331902",2283
"IT_331970",3004
"IT_331973",5661
"IT_331987",4020
"IT_332017",5664
"IT_332020",4297
"IT_332024",4068
"IT_332027",4845
"IT_332031",3658
"IT_332045",4612
"IT_332057",5300
"IT_332065",1383
"IT_332128",2268
"IT_332171",5559
"IT_332207",5586
"IT_332237",4252
"IT_332243",3602
"IT_332244",3989
"IT_332266",1496
"IT_332307",3359
"IT_332370",1607
"IT_332453",5969
"IT_332485",4191
"IT_332497",4044
"IT_332500",4266
"IT_332585",5472
"IT_332588",3574
"IT_332608",5041
"IT_332612",3576
"IT_332640",4757
"IT_332647",4422
"IT_332653",4389
"IT_332656",3645
"IT_332662",4604
"IT_332665",5818
"IT_332673",4095
"IT_332706",3926
"IT_332777",3673
"IT_332834",4840
"IT_332844",6492
"IT_332865",4245
"IT_332946",4379
"IT_332968",977
"IT_333018",2342
"IT_333040",4380
"IT_333045",6621
"IT_333088",6657
"IT_333179",3885
"IT_333180",4526
"IT_333196",3605
"IT_333249",4705
"IT_333250",5444
"IT_333268",3426
"IT_333280",4174
"IT_333284",4428
"IT_333290",4176
"IT_333292",3702
"IT_333298",5397
"IT_333330",4229
"IT_333417",5387
"IT_333456",5361
"IT_333461",3917
"IT_333490",4073
"IT_333570",6991
"IT_333599",4107
"IT_333646",1891
"IT_333676",5269
"IT_333685",2474
"IT_333686",2006
"IT_333689",4517
"IT_333690",5094
"IT_333758",5432
"IT_333778",4933
"IT_333785",4490
"IT_333795",3396
"IT_333818",3606
"IT_333832",2874
"IT_333868",735
"IT_333889",2646
"IT_333901",4490
"IT_333902",4610
"IT_333993",3808
"IT_333998",4575
"IT_333999",6463
"IT_334003",3473
"IT_334011",6202
"IT_334018",4081
"IT_334020",4329
"IT_334082",77492
"IT_334099",592
"IT_334101",4843
"IT_334125",3709
"IT_334138",6948
"IT_334194",4002
"IT_334199",6296
"IT_334212",6034
"IT_334218",3877
"IT_334232",1856
"IT_334235",2699
"IT_334251",4070
"IT_334289",2610
"IT_334290",5225
"IT_334302",562
"IT_334305",4130
"IT_334357",4235
"IT_334384",4996
"IT_334390",4102
"IT_334396",4217
"IT_334415",4167
"IT_334420",3801
"IT_334430",2728
"IT_334445",1702
"IT_334472",1700
"IT_334516",1432
"IT_334517",590
"IT_334519",4368
"IT_334539",4811
"IT_334542",8240
"IT_334547",2426
"IT_334615",3850
"IT_334642",3832
"IT_334646",4293
"IT_334651",2987
"IT_334653",4019
"IT_334654",5401
"IT_334661",3559
"IT_334667",2563
"IT_334678",4344
"IT_334737",4499
"IT_334796",4074
"IT_334826",5372
"IT_334833",4242
"IT_334836",4737
"IT_334853",5511
"IT_334854",3837
"IT_334857",4210
"IT_334861",4714
"IT_334867",3944
"IT_334961",4500
"IT_334966",3850
"IT_334967",5242
"IT_334984",1867
"IT_334992",1475
"IT_335161",4053
"IT_335163",5296
"IT_335164",4136
"IT_335170",1101
"IT_335204",3442
"IT_335259",2298
"IT_335276",4225
"IT_335307",3388
"IT_335383",4782
"IT_335393",5250
"IT_335395",3865
"IT_335399",3915
"IT_335402",4272
"IT_335407",4096
"IT_335409",5459
"IT_335433",1793
"IT_335486",4059
"IT_335492",2209
"IT_335514",3925
"IT_335583",3658
"IT_335598",3774
"IT_335604",3117
"IT_335610",4128
"IT_335626",2136
"IT_335666",4512
"IT_335733",3851
"IT_335734",6273
"IT_335737",3770
"IT_335742",5079
"IT_335748",3946
"IT_335768",2013
"IT_335791",3723
"IT_335801",4458
"IT_335854",3950
"IT_335891",700
"IT_335912",3751
"IT_335921",503
"IT_335924",4459
"IT_335986",4449
"IT_335998",4561
"IT_335999",5236
"IT_336002",4101
